ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_electric-from-grid-de[kWh];i_coating-material[kg];i_coating-material-waste[kg]
e_coat_303;2023-04-03 08:43:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_302;2023-04-03 08:44:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_306;2023-04-03 08:44:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_305;2023-04-03 08:44:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_308;2023-04-03 08:44:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_309;2023-04-03 08:45:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_307;2023-04-03 08:45:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_312;2023-04-03 08:45:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_310;2023-04-03 08:46:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_314;2023-04-03 08:46:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_313;2023-04-03 08:46:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_315;2023-04-03 08:46:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_317;2023-04-03 08:46:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_311;2023-04-03 08:46:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_318;2023-04-03 08:47:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_319;2023-04-03 08:47:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_316;2023-04-03 08:47:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_321;2023-04-03 08:47:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_320;2023-04-03 08:48:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_323;2023-04-03 08:48:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_322;2023-04-03 08:48:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_324;2023-04-03 08:48:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_325;2023-04-03 08:48:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_326;2023-04-03 08:48:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_327;2023-04-03 08:49:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_329;2023-04-03 08:49:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_330;2023-04-03 08:49:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_328;2023-04-03 08:49:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_332;2023-04-03 08:50:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_333;2023-04-03 08:50:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_331;2023-04-03 08:50:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_335;2023-04-03 08:50:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_337;2023-04-03 08:51:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_334;2023-04-03 08:51:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_338;2023-04-03 08:51:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_339;2023-04-03 08:52:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_340;2023-04-03 08:52:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_336;2023-04-03 08:52:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_342;2023-04-03 08:53:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_343;2023-04-03 08:53:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_341;2023-04-03 08:53:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_344;2023-04-03 08:53:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_346;2023-04-03 08:53:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_345;2023-04-03 08:53:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_348;2023-04-03 08:54:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_347;2023-04-03 08:54:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_349;2023-04-03 08:55:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_350;2023-04-03 08:55:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_351;2023-04-03 08:55:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_356;2023-04-03 08:56:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_354;2023-04-03 08:56:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_357;2023-04-03 08:56:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_352;2023-04-03 08:56:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_353;2023-04-03 08:56:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_355;2023-04-03 08:56:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_359;2023-04-03 08:56:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_360;2023-04-03 08:57:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_361;2023-04-03 08:57:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_362;2023-04-03 08:57:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_363;2023-04-03 08:57:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_364;2023-04-03 08:57:58;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_358;2023-04-03 08:58:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_365;2023-04-03 08:58:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_366;2023-04-03 08:59:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_369;2023-04-03 08:59:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_367;2023-04-03 08:59:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_368;2023-04-03 08:59:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_373;2023-04-03 09:00:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_371;2023-04-03 09:00:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_374;2023-04-03 09:00:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_372;2023-04-03 09:00:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_375;2023-04-03 09:00:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_370;2023-04-03 09:00:53;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_377;2023-04-03 09:01:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_379;2023-04-03 09:01:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_378;2023-04-03 09:01:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_376;2023-04-03 09:01:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_380;2023-04-03 09:02:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_382;2023-04-03 09:02:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_383;2023-04-03 09:02:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_381;2023-04-03 09:02:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_385;2023-04-03 09:03:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_384;2023-04-03 09:03:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_388;2023-04-03 09:03:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_386;2023-04-03 09:04:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_392;2023-04-03 09:04:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_389;2023-04-03 09:04:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_391;2023-04-03 09:04:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_393;2023-04-03 09:04:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_387;2023-04-03 09:05:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_390;2023-04-03 09:05:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_394;2023-04-03 09:05:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_396;2023-04-03 09:05:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_399;2023-04-03 09:05:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_395;2023-04-03 09:06:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_398;2023-04-03 09:06:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_397;2023-04-03 09:06:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_400;2023-04-03 09:06:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_401;2023-04-03 09:07:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_403;2023-04-03 09:07:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_405;2023-04-03 09:07:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_402;2023-04-03 09:07:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_406;2023-04-03 09:08:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_407;2023-04-03 09:08:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_409;2023-04-03 09:08:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_404;2023-04-03 09:08:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_408;2023-04-03 09:08:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_410;2023-04-03 09:09:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_412;2023-04-03 09:09:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_414;2023-04-03 09:09:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_411;2023-04-03 09:10:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_415;2023-04-03 09:10:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_413;2023-04-03 09:10:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_416;2023-04-03 09:10:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_419;2023-04-03 09:10:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_418;2023-04-03 09:10:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_417;2023-04-03 09:11:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_423;2023-04-03 09:11:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_420;2023-04-03 09:11:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_422;2023-04-03 09:11:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_421;2023-04-03 09:12:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_426;2023-04-03 09:12:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_424;2023-04-03 09:13:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_425;2023-04-03 09:13:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_427;2023-04-03 09:13:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_430;2023-04-03 09:13:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_432;2023-04-03 09:13:59;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_429;2023-04-03 09:14:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_431;2023-04-03 09:14:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_428;2023-04-03 09:14:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_433;2023-04-03 09:14:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_434;2023-04-03 09:14:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_437;2023-04-03 09:15:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_436;2023-04-03 09:15:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_438;2023-04-03 09:15:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_435;2023-04-03 09:16:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_442;2023-04-03 09:16:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_439;2023-04-03 09:16:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_440;2023-04-03 09:16:29;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_443;2023-04-03 09:16:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_444;2023-04-03 09:16:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_445;2023-04-03 09:17:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_441;2023-04-03 09:17:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_446;2023-04-03 09:17:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_450;2023-04-03 09:18:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_449;2023-04-03 09:18:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_447;2023-04-03 09:18:15;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_448;2023-04-03 09:18:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_452;2023-04-03 09:18:37;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_451;2023-04-03 09:19:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_453;2023-04-03 09:19:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_456;2023-04-03 09:19:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_454;2023-04-03 09:19:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_455;2023-04-03 09:20:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_458;2023-04-03 09:20:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_459;2023-04-03 09:20:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_460;2023-04-03 09:20:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_461;2023-04-03 09:21:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_457;2023-04-03 09:21:11;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_463;2023-04-03 09:21:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_462;2023-04-03 09:21:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_466;2023-04-03 09:22:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_467;2023-04-03 09:22:12;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_464;2023-04-03 09:22:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_468;2023-04-03 09:22:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_469;2023-04-03 09:23:03;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_470;2023-04-03 09:23:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_472;2023-04-03 09:23:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_465;2023-04-03 09:23:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_471;2023-04-03 09:23:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_473;2023-04-03 09:23:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_474;2023-04-03 09:24:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_476;2023-04-03 09:25:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_479;2023-04-03 09:25:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_477;2023-04-03 09:25:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_475;2023-04-03 09:25:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_480;2023-04-03 09:25:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_478;2023-04-03 09:25:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_482;2023-04-03 09:25:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_481;2023-04-03 09:25:50;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_484;2023-04-03 09:26:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_486;2023-04-03 09:26:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_483;2023-04-03 09:27:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_487;2023-04-03 09:27:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_485;2023-04-03 09:27:34;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_490;2023-04-03 09:27:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_489;2023-04-03 09:27:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_488;2023-04-03 09:28:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_491;2023-04-03 09:28:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_492;2023-04-03 09:28:29;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_494;2023-04-03 09:28:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_499;2023-04-03 09:29:45;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_497;2023-04-03 09:29:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_495;2023-04-03 09:29:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_493;2023-04-03 09:30:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_501;2023-04-03 09:30:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_498;2023-04-03 09:30:15;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_496;2023-04-03 09:30:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_500;2023-04-03 09:30:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_502;2023-04-03 09:31:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_505;2023-04-03 09:31:03;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_504;2023-04-03 09:31:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_503;2023-04-03 09:31:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_507;2023-04-03 09:31:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_510;2023-04-03 09:32:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_509;2023-04-03 09:32:26;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_506;2023-04-03 09:32:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_508;2023-04-03 09:32:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_511;2023-04-03 09:32:55;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_512;2023-04-03 09:33:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_513;2023-04-03 09:33:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_514;2023-04-03 09:33:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_515;2023-04-03 09:34:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_518;2023-04-03 09:34:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_516;2023-04-03 09:34:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_520;2023-04-03 09:34:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_519;2023-04-03 09:35:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_521;2023-04-03 09:35:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_522;2023-04-03 09:35:29;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_517;2023-04-03 09:35:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_523;2023-04-03 09:36:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_525;2023-04-03 09:36:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_524;2023-04-03 09:36:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_526;2023-04-03 09:36:58;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_530;2023-04-03 09:37:20;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_527;2023-04-03 09:37:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_529;2023-04-03 09:37:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_528;2023-04-03 09:37:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_533;2023-04-03 09:38:02;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_531;2023-04-03 09:38:03;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_536;2023-04-03 09:38:31;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_535;2023-04-03 09:38:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_532;2023-04-03 09:38:47;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_537;2023-04-03 09:39:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_534;2023-04-03 09:39:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_540;2023-04-03 09:39:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_538;2023-04-03 09:40:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_539;2023-04-03 09:40:07;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_543;2023-04-03 09:40:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_542;2023-04-03 09:40:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_541;2023-04-03 09:41:01;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_546;2023-04-03 09:41:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_544;2023-04-03 09:41:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_548;2023-04-03 09:41:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_545;2023-04-03 09:41:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_547;2023-04-03 09:41:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_549;2023-04-03 09:42:14;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_550;2023-04-03 09:42:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_551;2023-04-03 09:42:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_552;2023-04-03 09:42:36;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_554;2023-04-03 09:42:49;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_556;2023-04-03 09:43:13;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_553;2023-04-03 09:43:17;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_555;2023-04-03 09:43:44;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_557;2023-04-03 09:44:10;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_558;2023-04-03 09:44:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_559;2023-04-03 09:44:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_560;2023-04-03 09:44:24;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_561;2023-04-03 09:44:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_562;2023-04-03 09:45:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_564;2023-04-03 09:45:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_566;2023-04-03 09:46:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_570;2023-04-03 09:46:27;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_569;2023-04-03 09:46:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_565;2023-04-03 09:46:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_567;2023-04-03 09:46:46;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_568;2023-04-03 09:46:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_563;2023-04-03 09:47:22;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_571;2023-04-03 09:47:25;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_572;2023-04-03 09:47:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_574;2023-04-03 09:47:39;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_573;2023-04-03 09:48:08;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_575;2023-04-03 09:48:28;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_576;2023-04-03 09:48:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_577;2023-04-03 09:48:48;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_579;2023-04-03 09:48:51;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_578;2023-04-03 09:48:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_580;2023-04-03 09:49:18;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_582;2023-04-03 09:50:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_581;2023-04-03 09:50:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_586;2023-04-03 09:50:30;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_583;2023-04-03 09:50:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_584;2023-04-03 09:50:41;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_587;2023-04-03 09:50:42;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_585;2023-04-03 09:50:57;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_588;2023-04-03 09:51:04;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_589;2023-04-03 09:51:19;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_590;2023-04-03 09:52:03;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_592;2023-04-03 09:52:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_591;2023-04-03 09:52:16;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_593;2023-04-03 09:52:23;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_594;2023-04-03 09:52:43;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_596;2023-04-03 09:52:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_595;2023-04-03 09:53:05;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_598;2023-04-03 09:53:40;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_600;2023-04-03 09:54:06;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_597;2023-04-03 09:54:09;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_599;2023-04-03 09:54:21;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_603;2023-04-03 09:54:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_601;2023-04-03 09:54:33;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_602;2023-04-03 09:55:00;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_604;2023-04-03 09:55:03;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_606;2023-04-03 09:55:52;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_605;2023-04-03 09:55:54;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_607;2023-04-03 09:55:56;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_608;2023-04-03 09:56:32;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_611;2023-04-03 09:56:35;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_613;2023-04-03 09:56:38;300.0;0.1751156951;0.25;0.0004;0.0001
e_coat_609;2023-04-03 09:56:41;300.0;0.1751156951;0.25;0.0004;0.0001
