ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_compressed-air[m3]
e_checkMale_3102>true;2023-04-05 09:59:09;?;0.00110466;0.017
e_checkMale_3095>true;2023-04-05 09:59:20;?;0.00123462;0.019
e_checkMale_3248>true;2023-04-05 09:59:41;?;0.0009747;0.015
e_checkMale_2952>true;2023-04-05 10:00:22;?;0.00103968;0.016
e_checkMale_3034>true;2023-04-05 10:00:33;?;0.00116964;0.018
e_checkMale_3024>true;2023-04-05 10:00:53;?;0.00168948;0.026
e_checkMale_3080>true;2023-04-05 10:01:25;?;0.0;0.0
e_checkMale_2903>true;2023-04-05 10:01:45;?;0.00168948;0.026
e_checkMale_3057>true;2023-04-05 10:01:56;?;0.00155952;0.024
e_checkMale_3030>true;2023-04-05 10:02:06;?;0.0009747;0.015
e_checkMale_2814>true;2023-04-05 10:02:48;?;0.00142956;0.022
e_checkMale_3124>true;2023-04-05 10:02:59;?;0.00103968;0.016
e_checkMale_3182>true;2023-04-05 10:03:09;?;0.00188442;0.029
e_checkMale_3370>true;2023-04-05 10:03:19;?;0.00019494;0.003
e_checkMale_3137>true;2023-04-05 10:04:00;?;0.00207936;0.032
e_checkMale_3154>true;2023-04-05 10:04:21;?;0.0003249;0.005
e_checkMale_3170>true;2023-04-05 10:04:53;?;0.00168948;0.026
e_checkMale_2957>true;2023-04-05 10:05:04;?;0.00214434;0.033
e_checkMale_3393>true;2023-04-05 10:05:14;?;0.00025992;0.004
e_checkMale_3088>true;2023-04-05 10:05:35;?;0.0009747;0.015
e_checkMale_3134>true;2023-04-05 10:05:45;?;0.00103968;0.016
e_checkMale_3035>true;2023-04-05 10:05:56;?;0.00090972;0.014
e_checkMale_2858>true;2023-04-05 10:06:07;?;0.00051984;0.008
e_checkMale_3096>true;2023-04-05 10:06:17;?;0.00220932;0.034
e_checkMale_2926>true;2023-04-05 10:06:49;?;0.00116964;0.018
e_checkMale_3214>true;2023-04-05 10:07:30;?;0.00136458;0.021
e_checkMale_3089>true;2023-04-05 10:07:40;?;0.00058482;0.009
e_checkMale_3094>true;2023-04-05 10:07:51;?;0.0019494;0.03
e_checkMale_2960>true;2023-04-05 10:08:33;?;0.00071478;0.011
e_checkMale_3146>true;2023-04-05 10:08:43;?;0.00240426;0.037
e_checkMale_2930>true;2023-04-05 10:09:34;?;0.00038988;0.006
e_checkMale_3145>true;2023-04-05 10:10:05;?;0.00168948;0.026
e_checkMale_3195>true;2023-04-05 10:10:16;?;0.00116964;0.018
e_checkMale_3398>true;2023-04-05 10:10:26;?;0.00155952;0.024
e_checkMale_3112>true;2023-04-05 10:11:08;?;0.00045486;0.007
e_checkMale_3185>true;2023-04-05 10:11:18;?;0.00142956;0.022
e_checkMale_3330>true;2023-04-05 10:11:50;?;0.0009747;0.015
e_checkMale_3159>true;2023-04-05 10:13:03;?;0.00123462;0.019
e_checkMale_3378>true;2023-04-05 10:13:13;?;0.00188442;0.029
e_checkMale_3266>true;2023-04-05 10:13:34;?;0.00084474;0.013
e_checkMale_3268>true;2023-04-05 10:13:44;?;0.00214434;0.033
e_checkMale_3107>true;2023-04-05 10:14:05;?;0.00175446;0.027
e_checkMale_3062>true;2023-04-05 10:14:27;?;0.00116964;0.018
e_checkMale_3356>true;2023-04-05 10:14:37;?;0.00246924;0.038
e_checkMale_3272>true;2023-04-05 10:14:58;?;0.00110466;0.017
e_checkMale_3040>true;2023-04-05 10:15:18;?;0.0012996;0.02
e_checkMale_3366>true;2023-04-05 10:16:09;?;0.00253422;0.039
e_checkMale_3228>true;2023-04-05 10:16:31;?;0.00123462;0.019
e_checkMale_3310>true;2023-04-05 10:16:52;?;0.00181944;0.028
e_checkMale_3360>true;2023-04-05 10:17:03;?;0.00090972;0.014
e_checkMale_3358>true;2023-04-05 10:17:23;?;0.00155952;0.024
e_checkMale_2935>true;2023-04-05 10:17:34;?;0.00103968;0.016
e_checkMale_3254>true;2023-04-05 10:17:55;?;0.00155952;0.024
e_checkMale_3404>true;2023-04-05 10:18:05;?;0.00240426;0.037
e_checkMale_3143>true;2023-04-05 10:18:26;?;0.00188442;0.029
e_checkMale_2635>true;2023-04-05 10:18:36;?;0.00149454;0.023
e_checkMale_3396>true;2023-04-05 10:18:47;?;0.00090972;0.014
e_checkMale_3355>true;2023-04-05 10:19:08;?;0.0019494;0.03
e_checkMale_2909>true;2023-04-05 10:19:29;?;0.00012996;0.002
e_checkMale_2779>true;2023-04-05 10:19:40;?;0.00214434;0.033
e_checkMale_3282>true;2023-04-05 10:19:51;?;0.00233928;0.036
e_checkMale_3074>true;2023-04-05 10:20:01;?;0.00136458;0.021
e_checkMale_3131>true;2023-04-05 10:20:22;?;0.0;0.0
e_checkMale_3206>true;2023-04-05 10:21:04;?;6.498E~05;0.001
e_checkMale_3050>true;2023-04-05 10:21:46;?;0.00123462;0.019
e_checkMale_3346>true;2023-04-05 10:21:57;?;0.00123462;0.019
e_checkMale_3316>true;2023-04-05 10:22:07;?;0.00201438;0.031
e_checkMale_3044>true;2023-04-05 10:22:18;?;0.0012996;0.02
e_checkMale_3313>true;2023-04-05 10:22:59;?;0.00025992;0.004
e_checkMale_3349>true;2023-04-05 10:23:10;?;0.0022743;0.035
e_checkMale_3029>true;2023-04-05 10:44:02;?;0.00058482;0.009
e_checkMale_3327>true;2023-04-05 10:44:12;?;0.00181944;0.028
e_checkMale_3338>true;2023-04-05 10:44:22;?;0.00142956;0.022
e_checkMale_3617>true;2023-04-05 10:45:04;?;0.00181944;0.028
e_checkMale_2936>true;2023-04-05 10:45:14;?;0.00181944;0.028
e_checkMale_3345>true;2023-04-05 10:45:35;?;0.00149454;0.023
e_checkMale_3410>true;2023-04-05 10:46:17;?;0.00110466;0.017
e_checkMale_3166>true;2023-04-05 10:46:38;?;0.00077976;0.012
e_checkMale_3415>true;2023-04-05 10:46:48;?;0.00071478;0.011
e_checkMale_3033>true;2023-04-05 10:46:59;?;0.00181944;0.028
e_checkMale_3386>true;2023-04-05 10:47:42;?;0.00188442;0.029
e_checkMale_3078>true;2023-04-05 10:48:13;?;0.00188442;0.029
e_checkMale_3367>true;2023-04-05 10:48:44;?;0.0006498;0.01
e_checkMale_3293>true;2023-04-05 10:49:05;?;0.0016245;0.025
e_checkMale_3011>true;2023-04-05 10:49:25;?;0.00051984;0.008
e_checkMale_3314>true;2023-04-05 10:49:36;?;0.00116964;0.018
e_checkMale_3052>true;2023-04-05 10:49:46;?;0.00136458;0.021
e_checkMale_3258>true;2023-04-05 10:49:57;?;0.00181944;0.028
e_checkMale_3325>true;2023-04-05 10:50:18;?;0.0012996;0.02
e_checkMale_2987>true;2023-04-05 10:50:38;?;0.0006498;0.01
e_checkMale_3497>true;2023-04-05 10:50:49;?;0.00168948;0.026
e_checkMale_3304>true;2023-04-05 10:51:20;?;0.00155952;0.024
e_checkMale_3240>true;2023-04-05 10:51:30;?;0.00019494;0.003
e_checkMale_3377>true;2023-04-05 10:52:22;?;0.00149454;0.023
e_checkMale_3321>true;2023-04-05 10:52:43;?;0.00123462;0.019
e_checkMale_3230>true;2023-04-05 10:53:36;?;0.00136458;0.021
e_checkMale_3108>true;2023-04-05 10:53:47;?;0.00149454;0.023
e_checkMale_2925>true;2023-04-05 10:53:57;?;0.00168948;0.026
e_checkMale_3501>true;2023-04-05 10:54:29;?;0.00142956;0.022
e_checkMale_3274>true;2023-04-05 10:54:50;?;0.00142956;0.022
e_checkMale_2942>true;2023-04-05 10:55:01;?;0.00168948;0.026
e_checkMale_3025>true;2023-04-05 10:55:11;?;0.00149454;0.023
e_checkMale_3156>true;2023-04-05 10:55:32;?;0.0019494;0.03
e_checkMale_3431>true;2023-04-05 10:56:04;?;0.00136458;0.021
e_checkMale_3281>true;2023-04-05 10:56:14;?;0.00214434;0.033
e_checkMale_2953>true;2023-04-05 10:56:57;?;0.00207936;0.032
e_checkMale_3158>true;2023-04-05 10:57:07;?;0.00149454;0.023
e_checkMale_3423>true;2023-04-05 10:57:28;?;0.00168948;0.026
e_checkMale_3278>true;2023-04-05 10:59:12;?;0.00116964;0.018
e_checkMale_3521>true;2023-04-05 10:59:23;?;0.0006498;0.01
e_checkMale_3335>true;2023-04-05 10:59:33;?;0.00012996;0.002
e_checkMale_3411>true;2023-04-05 10:59:54;?;0.0016245;0.025
e_checkMale_3233>true;2023-04-05 11:00:36;?;0.0012996;0.02
e_checkMale_3436>true;2023-04-05 11:00:56;?;0.00051984;0.008
e_checkMale_3241>true;2023-04-05 11:01:07;?;0.00155952;0.024
e_checkMale_3397>true;2023-04-05 11:01:17;?;0.00181944;0.028
e_checkMale_3300>true;2023-04-05 11:01:28;?;0.0006498;0.01
e_checkMale_3379>true;2023-04-05 11:01:38;?;0.00142956;0.022
e_checkMale_3576>true;2023-04-05 11:01:59;?;0.00207936;0.032
e_checkMale_3374>true;2023-04-05 11:02:20;?;0.00136458;0.021
e_checkMale_3390>true;2023-04-05 11:02:51;?;0.0022743;0.035
e_checkMale_3509>true;2023-04-05 11:03:32;?;0.00220932;0.034
e_checkMale_3519>false;2023-04-05 11:03:42;?;0.00019494;0.003
e_checkMale_3359>true;2023-04-05 11:03:53;?;0.00181944;0.028
e_checkMale_3250>true;2023-04-05 11:04:03;?;0.0;0.0
e_checkMale_3545>true;2023-04-05 11:04:45;?;0.00051984;0.008
e_checkMale_3109>true;2023-04-05 11:04:56;?;0.00136458;0.021
e_checkMale_2851>true;2023-04-05 11:05:38;?;0.0016245;0.025
e_checkMale_3472>true;2023-04-05 11:05:59;?;0.00155952;0.024
e_checkMale_3533>true;2023-04-05 11:06:19;?;0.00123462;0.019
e_checkMale_3445>true;2023-04-05 11:06:40;?;0.0012996;0.02
e_checkMale_3189>true;2023-04-05 11:07:01;?;0.00253422;0.039
e_checkMale_3341>true;2023-04-05 11:07:12;?;0.00181944;0.028
e_checkMale_3570>true;2023-04-05 11:07:22;?;0.0006498;0.01
e_checkMale_3476>true;2023-04-05 11:07:54;?;0.00077976;0.012
e_checkMale_3590>true;2023-04-05 11:08:04;?;0.00181944;0.028
e_checkMale_3205>true;2023-04-05 11:08:35;?;0.00181944;0.028
e_checkMale_3363>true;2023-04-05 11:08:46;?;0.00103968;0.016
e_checkMale_3541>true;2023-04-05 11:09:16;?;0.00123462;0.019
e_checkMale_3547>true;2023-04-05 11:09:37;?;0.00123462;0.019
e_checkMale_3171>true;2023-04-05 11:09:47;?;0.00019494;0.003
e_checkMale_3351>true;2023-04-05 11:09:57;?;0.00012996;0.002
e_checkMale_3457>true;2023-04-05 11:10:08;?;0.0022743;0.035
e_checkMale_3295>true;2023-04-05 11:10:18;?;0.00155952;0.024
e_checkMale_3492>true;2023-04-05 11:31:35;?;0.00084474;0.013
e_checkMale_3442>true;2023-04-05 11:31:46;?;0.00058482;0.009
e_checkMale_3315>true;2023-04-05 11:31:57;?;0.00188442;0.029
e_checkMale_3405>true;2023-04-05 11:32:08;?;0.00246924;0.038
e_checkMale_3609>true;2023-04-05 11:32:29;?;0.00123462;0.019
e_checkMale_3308>true;2023-04-05 11:32:40;?;0.00058482;0.009
e_checkMale_3489>true;2023-04-05 11:32:50;?;0.00175446;0.027
e_checkMale_3475>true;2023-04-05 11:33:01;?;0.00084474;0.013
e_checkMale_3353>true;2023-04-05 11:33:23;?;0.00084474;0.013
e_checkMale_3392>true;2023-04-05 11:33:33;?;0.0012996;0.02
e_checkMale_3252>true;2023-04-05 11:33:43;?;0.00155952;0.024
e_checkMale_3574>true;2023-04-05 11:33:54;?;0.00240426;0.037
e_checkMale_3391>true;2023-04-05 11:34:04;?;0.0012996;0.02
e_checkMale_3382>true;2023-04-05 11:34:35;?;0.00136458;0.021
e_checkMale_3546>true;2023-04-05 11:34:45;?;0.00084474;0.013
e_checkMale_3564>true;2023-04-05 11:34:56;?;0.00175446;0.027
e_checkMale_2663>true;2023-04-05 11:35:07;?;0.0006498;0.01
e_checkMale_3111>true;2023-04-05 11:35:18;?;0.00214434;0.033
e_checkMale_3339>true;2023-04-05 11:35:28;?;0.00103968;0.016
e_checkMale_3416>true;2023-04-05 11:35:39;?;0.00058482;0.009
e_checkMale_3147>true;2023-04-05 11:35:49;?;0.00136458;0.021
e_checkMale_3584>true;2023-04-05 11:36:10;?;0.0012996;0.02
e_checkMale_3059>true;2023-04-05 11:36:31;?;0.00038988;0.006
e_checkMale_3620>true;2023-04-05 11:36:51;?;0.0006498;0.01
e_checkMale_3543>true;2023-04-05 11:37:12;?;0.00123462;0.019
e_checkMale_3611>true;2023-04-05 11:38:16;?;0.0012996;0.02
e_checkMale_3362>true;2023-04-05 11:38:36;?;0.00090972;0.014
e_checkMale_3051>true;2023-04-05 11:38:46;?;0.00168948;0.026
e_checkMale_3444>true;2023-04-05 11:39:28;?;0.00168948;0.026
e_checkMale_3516>true;2023-04-05 11:39:39;?;0.00188442;0.029
e_checkMale_3451>true;2023-04-05 11:39:49;?;0.00136458;0.021
e_checkMale_3125>true;2023-04-05 11:40:11;?;0.00155952;0.024
e_checkMale_3344>true;2023-04-05 11:40:21;?;0.0009747;0.015
e_checkMale_3510>true;2023-04-05 11:40:43;?;0.00025992;0.004
e_checkMale_3421>true;2023-04-05 11:40:54;?;0.00149454;0.023
e_checkMale_3565>true;2023-04-05 11:41:24;?;0.00077976;0.012
e_checkMale_2924>true;2023-04-05 11:42:17;?;0.00175446;0.027
e_checkMale_3678>true;2023-04-05 11:42:28;?;0.00058482;0.009
e_checkMale_3535>true;2023-04-05 11:42:59;?;0.00110466;0.017
e_checkMale_3560>true;2023-04-05 11:43:09;?;0.00207936;0.032
e_checkMale_3381>true;2023-04-05 11:43:20;?;0.00149454;0.023
e_checkMale_3302>true;2023-04-05 11:43:30;?;0.00071478;0.011
e_checkMale_3418>true;2023-04-05 11:43:40;?;0.00181944;0.028
e_checkMale_3232>true;2023-04-05 11:43:50;?;0.00123462;0.019
e_checkMale_3763>true;2023-04-05 11:44:11;?;0.00201438;0.031
e_checkMale_3477>true;2023-04-05 11:44:22;?;0.00240426;0.037
e_checkMale_3401>true;2023-04-05 11:44:53;?;0.00116964;0.018
e_checkMale_3259>true;2023-04-05 11:45:35;?;0.00181944;0.028
e_checkMale_3429>true;2023-04-05 11:45:45;?;0.00071478;0.011
e_checkMale_3231>true;2023-04-05 11:45:56;?;0.00123462;0.019
e_checkMale_3583>true;2023-04-05 11:46:06;?;0.00149454;0.023
e_checkMale_3756>true;2023-04-05 11:46:38;?;0.00110466;0.017
e_checkMale_3804>true;2023-04-05 11:46:48;?;0.00116964;0.018
e_checkMale_3219>true;2023-04-05 11:47:19;?;0.00175446;0.027
e_checkMale_3121>true;2023-04-05 11:47:41;?;0.00051984;0.008
e_checkMale_3322>true;2023-04-05 11:48:01;?;0.00103968;0.016
e_checkMale_3487>true;2023-04-05 11:48:43;?;0.00116964;0.018
e_checkMale_3601>true;2023-04-05 11:48:53;?;0.00019494;0.003
e_checkMale_3419>true;2023-04-05 11:49:04;?;0.0019494;0.03
e_checkMale_3526>true;2023-04-05 11:49:14;?;0.00149454;0.023
e_checkMale_3463>true;2023-04-05 11:49:35;?;0.00149454;0.023
e_checkMale_3430>true;2023-04-05 11:49:56;?;0.00077976;0.012
e_checkMale_3658>true;2023-04-05 11:52:01;?;0.00123462;0.019
e_checkMale_2917>true;2023-04-05 11:52:12;?;0.00090972;0.014
e_checkMale_3493>true;2023-04-05 11:52:22;?;0.00201438;0.031
e_checkMale_3491>true;2023-04-05 11:52:33;?;0.00045486;0.007
e_checkMale_3555>true;2023-04-05 11:53:15;?;0.00071478;0.011
e_checkMale_3568>true;2023-04-05 11:53:25;?;0.00038988;0.006
e_checkMale_3495>true;2023-04-05 11:53:36;?;0.00116964;0.018
e_checkMale_3680>true;2023-04-05 11:53:47;?;0.00175446;0.027
e_checkMale_3387>true;2023-04-05 11:54:08;?;0.00116964;0.018
e_checkMale_3722>true;2023-04-05 11:54:28;?;0.00103968;0.016
e_checkMale_3527>true;2023-04-05 11:54:39;?;0.0019494;0.03
e_checkMale_3813>true;2023-04-05 11:55:20;?;0.0009747;0.015
e_checkMale_3742>true;2023-04-05 11:55:30;?;0.00103968;0.016
e_checkMale_3479>true;2023-04-05 11:56:01;?;0.00136458;0.021
e_checkMale_3822>true;2023-04-05 11:56:22;?;0.0009747;0.015
e_checkMale_3796>true;2023-04-05 11:56:32;?;0.00136458;0.021
e_checkMale_3737>true;2023-04-05 11:56:43;?;0.00142956;0.022
e_checkMale_3384>true;2023-04-05 11:56:53;?;0.00051984;0.008
e_checkMale_3573>true;2023-04-05 11:57:04;?;0.0012996;0.02
e_checkMale_3659>true;2023-04-05 11:57:35;?;0.00123462;0.019
e_checkMale_3528>true;2023-04-05 13:22:14;?;0.00084474;0.013
e_checkMale_3810>true;2023-04-05 13:22:57;?;0.00116964;0.018
e_checkMale_3222>true;2023-04-05 13:23:07;?;0.00207936;0.032
e_checkMale_3841>true;2023-04-05 13:23:18;?;0.00188442;0.029
e_checkMale_3524>true;2023-04-05 13:23:49;?;0.00090972;0.014
e_checkMale_3785>true;2023-04-05 13:23:59;?;0.00071478;0.011
e_checkMale_3703>true;2023-04-05 13:24:10;?;0.00051984;0.008
e_checkMale_3876>true;2023-04-05 13:24:30;?;0.00149454;0.023
e_checkMale_3674>true;2023-04-05 13:24:41;?;0.00058482;0.009
e_checkMale_3954>true;2023-04-05 13:25:02;?;0.00214434;0.033
e_checkMale_3776>true;2023-04-05 13:25:23;?;0.00058482;0.009
e_checkMale_3936>true;2023-04-05 13:25:44;?;0.00123462;0.019
e_checkMale_3578>true;2023-04-05 13:26:25;?;0.00019494;0.003
e_checkMale_3939>true;2023-04-05 13:26:46;?;0.00051984;0.008
e_checkMale_3782>true;2023-04-05 13:26:56;?;0.00045486;0.007
e_checkMale_3748>true;2023-04-05 13:27:17;?;0.00142956;0.022
e_checkMale_3642>true;2023-04-05 13:27:49;?;0.00116964;0.018
e_checkMale_3791>true;2023-04-05 13:27:59;?;0.0009747;0.015
e_checkMale_3119>true;2023-04-05 13:28:31;?;0.00240426;0.037
e_checkMale_3903>true;2023-04-05 13:28:41;?;0.0012996;0.02
e_checkMale_3950>true;2023-04-05 13:29:03;?;0.00142956;0.022
e_checkMale_3859>true;2023-04-05 13:29:45;?;0.00116964;0.018
e_checkMale_3854>true;2023-04-05 13:29:56;?;0.00214434;0.033
e_checkMale_4012>true;2023-04-05 13:30:06;?;0.00253422;0.039
e_checkMale_3216>true;2023-04-05 13:30:17;?;0.00116964;0.018
e_checkMale_4197>true;2023-04-05 13:30:28;?;0.00103968;0.016
e_checkMale_3801>true;2023-04-05 13:30:38;?;0.0009747;0.015
e_checkMale_3978>true;2023-04-05 13:31:19;?;0.0019494;0.03
e_checkMale_3819>true;2023-04-05 13:31:40;?;0.00084474;0.013
e_checkMale_3717>true;2023-04-05 13:31:50;?;0.00175446;0.027
e_checkMale_3705>true;2023-04-05 13:32:00;?;0.0012996;0.02
e_checkMale_3840>true;2023-04-05 13:32:10;?;0.00149454;0.023
e_checkMale_3514>true;2023-04-05 13:32:21;?;0.00090972;0.014
e_checkMale_2792>true;2023-04-05 13:32:31;?;0.00116964;0.018
e_checkMale_4129>true;2023-04-05 13:33:12;?;0.0022743;0.035
e_checkMale_3755>true;2023-04-05 13:33:33;?;0.00077976;0.012
e_checkMale_3921>true;2023-04-05 13:33:43;?;0.0003249;0.005
e_checkMale_3628>true;2023-04-05 13:54:38;?;0.00136458;0.021
e_checkMale_4029>true;2023-04-05 13:54:59;?;0.00077976;0.012
e_checkMale_4205>true;2023-04-05 13:56:01;?;0.0022743;0.035
e_checkMale_3831>true;2023-04-05 13:56:12;?;0.00090972;0.014
e_checkMale_3818>true;2023-04-05 13:56:32;?;0.00051984;0.008
e_checkMale_3850>true;2023-04-05 13:57:03;?;0.0009747;0.015
e_checkMale_4056>true;2023-04-05 13:57:14;?;0.00207936;0.032
e_checkMale_3886>true;2023-04-05 13:57:34;?;0.00168948;0.026
e_checkMale_4085>true;2023-04-05 13:57:44;?;0.00025992;0.004
e_checkMale_3350>true;2023-04-05 13:58:05;?;0.0003249;0.005
e_checkMale_3483>true;2023-04-05 13:58:16;?;0.00201438;0.031
e_checkMale_3456>true;2023-04-05 13:58:36;?;0.00058482;0.009
e_checkMale_3513>true;2023-04-05 13:58:47;?;0.00116964;0.018
e_checkMale_3427>true;2023-04-05 13:58:58;?;0.00058482;0.009
e_checkMale_3192>true;2023-04-05 13:59:28;?;0.00058482;0.009
e_checkMale_3559>true;2023-04-05 14:00:42;?;0.0;0.0
e_checkMale_3868>true;2023-04-05 14:01:24;?;0.00136458;0.021
e_checkMale_4033>true;2023-04-05 14:01:35;?;0.00071478;0.011
e_checkMale_3267>true;2023-04-05 14:01:45;?;0.00214434;0.033
e_checkMale_4079>true;2023-04-05 14:01:56;?;0.0006498;0.01
e_checkMale_3951>true;2023-04-05 14:02:06;?;0.00123462;0.019
e_checkMale_4109>true;2023-04-05 14:02:37;?;0.0012996;0.02
e_checkMale_4059>true;2023-04-05 14:03:09;?;0.00123462;0.019
e_checkMale_4329>true;2023-04-05 14:03:19;?;0.00201438;0.031
e_checkMale_3695>true;2023-04-05 14:03:30;?;0.0019494;0.03
e_checkMale_3558>true;2023-04-05 14:03:51;?;0.0006498;0.01
e_checkMale_3399>true;2023-04-05 14:04:01;?;0.00123462;0.019
e_checkMale_3968>true;2023-04-05 14:04:21;?;0.00142956;0.022
e_checkMale_4258>true;2023-04-05 14:05:33;?;6.498E~05;0.001
e_checkMale_4413>true;2023-04-05 14:05:44;?;0.00136458;0.021
e_checkMale_3655>true;2023-04-05 14:06:25;?;0.00181944;0.028
e_checkMale_3778>true;2023-04-05 14:06:35;?;0.00155952;0.024
e_checkMale_3872>true;2023-04-05 14:06:56;?;0.00077976;0.012
e_checkMale_3922>true;2023-04-05 14:07:28;?;0.00077976;0.012
e_checkMale_3045>true;2023-04-05 14:07:39;?;0.0006498;0.01
e_checkMale_4199>true;2023-04-05 14:08:31;?;0.00201438;0.031
e_checkMale_4191>true;2023-04-05 14:09:03;?;0.0;0.0
e_checkMale_3470>true;2023-04-05 14:09:13;?;0.00103968;0.016
e_checkMale_4314>true;2023-04-05 14:09:24;?;0.00214434;0.033
e_checkMale_3797>true;2023-04-05 14:09:45;?;0.00181944;0.028
e_checkMale_3648>true;2023-04-05 14:09:56;?;0.00051984;0.008
e_checkMale_3969>true;2023-04-05 14:10:06;?;0.0;0.0
e_checkMale_4186>true;2023-04-05 14:10:16;?;0.00188442;0.029
e_checkMale_3995>true;2023-04-05 14:10:27;?;0.00077976;0.012
e_checkMale_4287>true;2023-04-05 14:10:38;?;0.00168948;0.026
e_checkMale_3959>true;2023-04-05 14:10:48;?;0.00110466;0.017
e_checkMale_4117>true;2023-04-05 14:11:20;?;0.00175446;0.027
e_checkMale_3711>true;2023-04-05 14:11:51;?;0.00253422;0.039
e_checkMale_3500>true;2023-04-05 14:12:11;?;0.00188442;0.029
e_checkMale_3981>true;2023-04-05 14:12:53;?;0.00012996;0.002
e_checkMale_3946>true;2023-04-05 14:13:25;?;0.00142956;0.022
e_checkMale_4099>true;2023-04-05 14:13:46;?;0.00175446;0.027
e_checkMale_3752>true;2023-04-05 14:14:17;?;0.00123462;0.019
e_checkMale_3622>true;2023-04-05 14:14:37;?;0.00077976;0.012
e_checkMale_4172>true;2023-04-05 14:14:48;?;0.00103968;0.016
e_checkMale_3920>true;2023-04-05 14:14:59;?;0.00240426;0.037
e_checkMale_3663>true;2023-04-05 14:15:30;?;0.0009747;0.015
e_checkMale_4133>true;2023-04-05 14:16:01;?;0.00103968;0.016
e_checkMale_4236>true;2023-04-05 14:16:11;?;0.00012996;0.002
e_checkMale_4396>true;2023-04-05 14:16:21;?;0.00090972;0.014
e_checkMale_4417>true;2023-04-05 14:17:02;?;0.00045486;0.007
e_checkMale_3953>true;2023-04-05 14:17:13;?;0.00123462;0.019
e_checkMale_3745>true;2023-04-05 14:17:23;?;0.00103968;0.016
e_checkMale_4373>true;2023-04-05 14:17:33;?;0.00090972;0.014
e_checkMale_3690>true;2023-04-05 14:17:54;?;0.00116964;0.018
e_checkMale_4355>true;2023-04-05 14:18:26;?;0.0022743;0.035
e_checkMale_3698>true;2023-04-05 14:18:47;?;0.00123462;0.019
e_checkMale_4254>true;2023-04-05 14:18:58;?;0.00175446;0.027
e_checkMale_3288>true;2023-04-05 14:19:30;?;0.00188442;0.029
e_checkMale_3792>true;2023-04-05 14:19:50;?;0.00090972;0.014
e_checkMale_4190>true;2023-04-05 14:20:01;?;0.0009747;0.015
e_checkMale_4113>true;2023-04-05 14:20:21;?;0.0012996;0.02
e_checkMale_3902>true;2023-04-05 14:20:32;?;0.0009747;0.015
e_checkMale_3757>true;2023-04-05 14:20:42;?;0.00090972;0.014
e_checkMale_3794>true;2023-04-05 14:20:52;?;0.00116964;0.018
e_checkMale_4095>true;2023-04-05 14:21:23;?;0.00181944;0.028
e_checkMale_3294>true;2023-04-05 14:21:34;?;0.00058482;0.009
e_checkMale_2831>true;2023-04-05 14:22:14;?;0.0009747;0.015
e_checkMale_3588>true;2023-04-05 14:22:45;?;0.00207936;0.032
e_checkMale_3469>true;2023-04-05 14:23:05;?;0.00188442;0.029
e_checkMale_3458>true;2023-04-05 14:23:26;?;0.00155952;0.024
e_checkMale_4348>true;2023-04-05 14:23:37;?;0.00175446;0.027
e_checkMale_3832>true;2023-04-05 14:23:57;?;0.0019494;0.03
e_checkMale_4081>true;2023-04-05 14:24:29;?;0.00110466;0.017
e_checkMale_3552>true;2023-04-05 14:24:39;?;0.00181944;0.028
e_checkMale_4162>true;2023-04-05 14:24:50;?;0.00168948;0.026
e_checkMale_3654>true;2023-04-05 14:25:21;?;0.0012996;0.02
e_checkMale_3911>true;2023-04-05 14:25:42;?;0.00045486;0.007
e_checkMale_3026>true;2023-04-05 14:26:03;?;0.0006498;0.01
e_checkMale_3627>true;2023-04-05 14:26:14;?;0.00084474;0.013
e_checkMale_3726>true;2023-04-05 14:26:24;?;0.00181944;0.028
e_checkMale_3681>true;2023-04-05 14:26:35;?;0.00188442;0.029
e_checkMale_4065>true;2023-04-05 14:26:45;?;0.0009747;0.015
e_checkMale_3962>true;2023-04-05 14:26:56;?;0.00155952;0.024
e_checkMale_3549>true;2023-04-05 14:27:06;?;0.00103968;0.016
e_checkMale_4152>true;2023-04-05 14:27:27;?;0.00116964;0.018
e_checkMale_3704>true;2023-04-05 14:27:38;?;0.00012996;0.002
e_checkMale_3448>true;2023-04-05 14:27:48;?;0.00077976;0.012
e_checkMale_3385>true;2023-04-05 14:28:09;?;0.00240426;0.037
e_checkMale_3793>true;2023-04-05 14:28:20;?;0.0009747;0.015
e_checkMale_3912>true;2023-04-05 14:28:31;?;0.00084474;0.013
e_checkMale_3958>true;2023-04-05 14:28:51;?;0.00019494;0.003
e_checkMale_3963>true;2023-04-05 14:29:13;?;0.0006498;0.01
e_checkMale_3736>true;2023-04-05 14:29:23;?;0.00168948;0.026
e_checkMale_3759>true;2023-04-05 14:29:55;?;0.00214434;0.033
e_checkMale_3741>true;2023-04-05 14:30:16;?;0.0019494;0.03
e_checkMale_4006>true;2023-04-05 14:30:26;?;0.0012996;0.02
e_checkMale_3511>true;2023-04-05 14:30:48;?;0.00136458;0.021
e_checkMale_4161>true;2023-04-05 14:30:58;?;0.00233928;0.036
e_checkMale_4389>true;2023-04-05 14:31:08;?;0.00077976;0.012
e_checkMale_3944>true;2023-04-05 14:31:18;?;0.00071478;0.011
e_checkMale_3337>true;2023-04-05 14:31:39;?;0.00077976;0.012
e_checkMale_3906>true;2023-04-05 14:32:00;?;0.0;0.0
e_checkMale_4244>true;2023-04-05 14:32:10;?;0.00090972;0.014
