ocel_id;ocel_time;ocel_changed_field;p_mass[kg];p_material[EN10130:2006];i_material-steel-pin[kg];s_co2e[kg]
o_steelpin_1858;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1859;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1860;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1861;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1862;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1863;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1864;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1865;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1866;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1867;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1868;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1869;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1870;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1871;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1872;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1873;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1874;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1875;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1876;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1877;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1878;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1879;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1880;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1881;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1882;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1883;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1884;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1885;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1886;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1887;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1888;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1889;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1890;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1891;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1892;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1893;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1894;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1895;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1896;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1897;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1898;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1899;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1900;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1901;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1902;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1903;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1904;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1905;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1906;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1907;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1908;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1909;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1910;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1911;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1912;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1913;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1914;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1915;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1916;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1917;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1918;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1919;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1920;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1921;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1922;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1923;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1924;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1925;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1926;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1927;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1928;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1929;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1930;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1931;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1932;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1933;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1934;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1935;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1936;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1937;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1938;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1939;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1940;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1941;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1942;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1943;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1944;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1945;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1946;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1947;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1948;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1949;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1950;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1951;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1952;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1953;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1954;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1955;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1956;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1957;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1958;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1959;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1960;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1961;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1962;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1963;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1964;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1965;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1966;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1967;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1968;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1969;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1970;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1971;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1972;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1973;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1974;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1975;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1976;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1977;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1978;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1979;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1980;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1981;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1982;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1983;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1984;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1985;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1986;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1987;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1988;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1989;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1990;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1991;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1992;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1993;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1994;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1995;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1996;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1997;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1998;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_1999;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2000;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2001;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2002;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2003;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2004;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2005;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2006;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2007;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2008;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2009;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2010;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2011;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2012;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2013;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2014;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2015;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2016;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2017;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2018;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2019;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2020;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2021;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2022;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2023;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2024;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2025;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2026;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2027;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2028;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2029;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2030;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2031;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2032;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2033;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2034;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2035;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2036;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2037;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2038;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2039;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2040;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2041;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2042;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2043;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2044;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2045;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2046;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2047;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2048;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2049;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2050;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2051;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2052;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2053;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2054;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2055;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2056;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2057;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2058;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2059;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2060;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2061;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2062;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2063;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2064;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2065;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2066;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2067;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2068;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2069;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2070;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2071;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2072;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2073;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2074;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2075;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2076;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2077;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2078;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2079;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2080;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2081;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2082;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2083;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2084;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2085;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2086;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2087;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2088;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2089;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2090;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2091;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2092;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2093;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2094;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2095;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2096;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2097;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2098;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2099;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2100;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2101;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2102;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2103;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2104;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2105;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2106;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2107;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2108;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2109;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2110;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2111;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2112;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2113;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2114;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2115;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2116;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2117;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2118;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2119;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2120;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2121;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2122;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2123;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2124;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2125;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2126;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2127;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2128;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2129;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2130;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2131;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2132;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2133;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2134;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2135;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2136;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2137;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2138;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2139;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2140;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2141;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2142;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2143;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2144;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2145;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2146;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2147;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2148;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2149;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2150;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2151;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2152;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2153;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2154;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2155;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2156;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2157;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2158;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2159;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2160;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2161;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2162;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2163;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2164;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2165;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2166;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2167;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2168;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2169;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2170;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2171;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2172;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2173;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2174;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2175;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2176;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2177;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2178;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2179;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2180;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2181;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2182;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2183;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2184;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2185;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2186;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2187;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2188;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2189;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2190;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2191;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2192;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2193;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2194;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2195;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
o_steelpin_2196;2023-04-03 07:30:00;;0.001;DC01;0.001;0.00195
