ocel_id;ocel_time;p_duration[s];s_co2e[kg];i_compressed-air[m3]
e_checkFemale_835>true;2023-04-03 13:59:21;?;0.00168948;0.026
e_checkFemale_905>true;2023-04-03 14:00:24;?;0.00038988;0.006
e_checkFemale_950>true;2023-04-03 14:00:45;?;0.00175446;0.027
e_checkFemale_1130>true;2023-04-03 14:00:55;?;0.00084474;0.013
e_checkFemale_947>true;2023-04-03 14:01:06;?;0.00103968;0.016
e_checkFemale_937>true;2023-04-03 14:01:38;?;0.00181944;0.028
e_checkFemale_1292>true;2023-04-03 14:01:49;?;0.00207936;0.032
e_checkFemale_849>true;2023-04-03 14:02:10;?;0.0003249;0.005
e_checkFemale_643>true;2023-04-03 14:03:03;?;0.00181944;0.028
e_checkFemale_1400>true;2023-04-03 14:03:13;?;0.00123462;0.019
e_checkFemale_706>true;2023-04-03 14:03:24;?;0.00110466;0.017
e_checkFemale_861>true;2023-04-03 14:03:45;?;0.00181944;0.028
e_checkFemale_873>true;2023-04-03 14:03:55;?;0.00181944;0.028
e_checkFemale_425>true;2023-04-03 14:04:48;?;0.00077976;0.012
e_checkFemale_737>true;2023-04-03 14:05:20;?;0.00181944;0.028
e_checkFemale_928>true;2023-04-03 14:05:30;?;0.00181944;0.028
e_checkFemale_797>true;2023-04-03 14:05:40;?;0.00051984;0.008
e_checkFemale_1213>true;2023-04-03 14:06:22;?;0.00012996;0.002
e_checkFemale_1090>true;2023-04-03 14:06:43;?;0.0012996;0.02
e_checkFemale_902>true;2023-04-03 14:06:54;?;0.00058482;0.009
e_checkFemale_1047>true;2023-04-03 14:07:46;?;0.00155952;0.024
e_checkFemale_613>true;2023-04-03 14:07:57;?;0.0016245;0.025
e_checkFemale_1272>true;2023-04-03 14:08:07;?;0.00201438;0.031
e_checkFemale_552>true;2023-04-03 14:08:17;?;0.00084474;0.013
e_checkFemale_857>true;2023-04-03 14:09:21;?;0.00123462;0.019
e_checkFemale_688>true;2023-04-03 14:09:31;?;0.00136458;0.021
e_checkFemale_1280>true;2023-04-03 14:09:51;?;0.00116964;0.018
e_checkFemale_882>true;2023-04-03 14:10:01;?;0.00058482;0.009
e_checkFemale_615>true;2023-04-03 14:10:12;?;0.00077976;0.012
e_checkFemale_1034>true;2023-04-03 14:10:22;?;0.0006498;0.01
e_checkFemale_1323>true;2023-04-03 14:10:43;?;0.00142956;0.022
e_checkFemale_592>true;2023-04-03 14:11:14;?;0.0019494;0.03
e_checkFemale_892>true;2023-04-03 14:11:35;?;0.00240426;0.037
e_checkFemale_580>true;2023-04-03 14:11:45;?;0.00188442;0.029
e_checkFemale_1080>true;2023-04-03 14:12:17;?;0.0006498;0.01
e_checkFemale_1183>true;2023-04-03 14:12:59;?;0.00142956;0.022
e_checkFemale_1085>true;2023-04-03 14:13:09;?;0.00188442;0.029
e_checkFemale_869>true;2023-04-03 14:13:29;?;0.00038988;0.006
e_checkFemale_856>true;2023-04-03 14:14:01;?;0.00084474;0.013
e_checkFemale_628>true;2023-04-03 14:14:11;?;0.00090972;0.014
e_checkFemale_1357>true;2023-04-03 14:14:32;?;0.00175446;0.027
e_checkFemale_421>true;2023-04-03 14:14:43;?;0.00012996;0.002
e_checkFemale_1049>true;2023-04-03 14:14:53;?;0.00090972;0.014
e_checkFemale_844>true;2023-04-03 14:15:04;?;0.00188442;0.029
e_checkFemale_1209>true;2023-04-03 14:15:14;?;0.0019494;0.03
e_checkFemale_1247>true;2023-04-03 14:16:06;?;0.00123462;0.019
e_checkFemale_1229>true;2023-04-03 14:16:17;?;0.00116964;0.018
e_checkFemale_919>true;2023-04-03 14:16:38;?;0.00084474;0.013
e_checkFemale_872>true;2023-04-03 14:16:48;?;0.00136458;0.021
e_checkFemale_992>true;2023-04-03 14:16:59;?;0.0003249;0.005
e_checkFemale_1137>true;2023-04-03 14:17:10;?;0.00103968;0.016
e_checkFemale_1337>true;2023-04-03 14:17:41;?;0.00136458;0.021
e_checkFemale_1016>true;2023-04-03 14:17:51;?;0.00149454;0.023
e_checkFemale_1327>true;2023-04-03 14:18:33;?;0.0012996;0.02
e_checkFemale_1372>true;2023-04-03 14:18:44;?;0.00123462;0.019
e_checkFemale_1081>true;2023-04-03 14:19:05;?;0.00207936;0.032
e_checkFemale_1006>true;2023-04-03 14:19:36;?;0.00240426;0.037
e_checkFemale_851>true;2023-04-03 14:19:46;?;0.00155952;0.024
e_checkFemale_757>true;2023-04-03 14:20:06;?;0.0003249;0.005
e_checkFemale_923>true;2023-04-03 14:20:27;?;0.00019494;0.003
e_checkFemale_1296>true;2023-04-03 14:20:38;?;0.00136458;0.021
e_checkFemale_1374>true;2023-04-03 14:21:09;?;0.0003249;0.005
e_checkFemale_1316>true;2023-04-03 14:21:20;?;0.00181944;0.028
e_checkFemale_1309>true;2023-04-03 14:21:41;?;0.00116964;0.018
e_checkFemale_921>true;2023-04-03 14:22:01;?;0.00168948;0.026
e_checkFemale_1283>true;2023-04-03 14:23:45;?;0.00201438;0.031
e_checkFemale_978>true;2023-04-03 14:23:56;?;0.00246924;0.038
e_checkFemale_1030>true;2023-04-03 14:24:06;?;0.00084474;0.013
e_checkFemale_669>true;2023-04-03 14:24:38;?;0.00142956;0.022
e_checkFemale_650>true;2023-04-03 14:24:48;?;0.00116964;0.018
e_checkFemale_963>true;2023-04-03 14:24:58;?;0.00136458;0.021
e_checkFemale_1056>true;2023-04-03 14:25:09;?;0.00201438;0.031
e_checkFemale_827>true;2023-04-03 14:25:20;?;0.00038988;0.006
e_checkFemale_1284>true;2023-04-03 14:25:30;?;0.00058482;0.009
e_checkFemale_717>true;2023-04-03 14:25:41;?;0.00233928;0.036
e_checkFemale_887>true;2023-04-03 14:25:51;?;0.0019494;0.03
e_checkFemale_830>true;2023-04-03 14:26:12;?;0.0;0.0
e_checkFemale_1341>true;2023-04-03 14:26:22;?;0.00168948;0.026
e_checkFemale_664>true;2023-04-03 14:26:33;?;0.00038988;0.006
e_checkFemale_472>true;2023-04-03 14:26:53;?;0.00220932;0.034
e_checkFemale_855>true;2023-04-03 14:27:14;?;0.00110466;0.017
e_checkFemale_1234>true;2023-04-03 14:27:26;?;0.00207936;0.032
e_checkFemale_829>true;2023-04-03 14:27:36;?;0.00051984;0.008
e_checkFemale_948>true;2023-04-03 14:27:46;?;0.00090972;0.014
e_checkFemale_1399>true;2023-04-03 14:28:06;?;0.00071478;0.011
e_checkFemale_1303>true;2023-04-03 14:28:17;?;0.00025992;0.004
e_checkFemale_1060>true;2023-04-03 14:28:28;?;0.00058482;0.009
e_checkFemale_1259>true;2023-04-03 14:28:49;?;0.00188442;0.029
e_checkFemale_997>true;2023-04-03 14:28:59;?;0.00084474;0.013
e_checkFemale_1339>true;2023-04-03 14:30:02;?;0.00110466;0.017
e_checkFemale_782>true;2023-04-03 14:30:23;?;0.00051984;0.008
e_checkFemale_1053>true;2023-04-03 14:30:33;?;0.00253422;0.039
e_checkFemale_1331>true;2023-04-03 14:30:44;?;0.0012996;0.02
e_checkFemale_1342>true;2023-04-03 14:31:37;?;0.00201438;0.031
e_checkFemale_1092>true;2023-04-03 14:31:47;?;0.00090972;0.014
e_checkFemale_1236>true;2023-04-03 14:32:29;?;0.00181944;0.028
e_checkFemale_833>true;2023-04-03 14:33:00;?;0.00090972;0.014
e_checkFemale_875>true;2023-04-03 14:33:10;?;0.00103968;0.016
e_checkFemale_1356>true;2023-04-03 14:34:05;?;0.00058482;0.009
e_checkFemale_810>true;2023-04-03 14:34:15;?;0.00207936;0.032
e_checkFemale_1154>true;2023-04-03 14:34:36;?;0.00103968;0.016
e_checkFemale_1151>true;2023-04-03 14:34:47;?;0.00181944;0.028
e_checkFemale_1377>true;2023-04-03 14:34:58;?;0.0025992;0.04
e_checkFemale_1028>true;2023-04-03 14:35:18;?;0.00071478;0.011
e_checkFemale_1353>true;2023-04-03 14:35:39;?;0.0012996;0.02
e_checkFemale_1396>true;2023-04-03 14:36:00;?;0.00181944;0.028
e_checkFemale_1094>true;2023-04-03 14:36:10;?;0.00123462;0.019
e_checkFemale_1235>true;2023-04-03 14:36:31;?;0.00175446;0.027
e_checkFemale_1009>true;2023-04-03 14:37:23;?;0.00084474;0.013
e_checkFemale_1297>true;2023-04-03 14:37:34;?;0.00058482;0.009
e_checkFemale_1219>true;2023-04-03 14:37:54;?;0.00220932;0.034
e_checkFemale_1301>true;2023-04-03 14:38:05;?;0.00136458;0.021
e_checkFemale_1312>true;2023-04-03 14:38:36;?;0.00103968;0.016
e_checkFemale_1364>true;2023-04-03 14:38:47;?;0.00103968;0.016
e_checkFemale_1037>true;2023-04-03 14:39:08;?;0.0016245;0.025
e_checkFemale_1332>true;2023-04-03 14:39:19;?;0.00149454;0.023
e_checkFemale_1324>true;2023-04-03 14:39:39;?;0.00116964;0.018
e_checkFemale_951>true;2023-04-03 14:40:00;?;0.00038988;0.006
e_checkFemale_1114>true;2023-04-03 14:40:41;?;0.00090972;0.014
e_checkFemale_641>true;2023-04-03 14:41:23;?;0.0016245;0.025
e_checkFemale_1253>true;2023-04-03 14:42:25;?;0.00103968;0.016
e_checkFemale_817>true;2023-04-03 14:42:36;?;0.00084474;0.013
e_checkFemale_801>true;2023-04-03 14:42:46;?;0.00084474;0.013
e_checkFemale_1281>true;2023-04-03 14:43:07;?;0.00175446;0.027
e_checkFemale_965>true;2023-04-03 14:43:18;?;0.00103968;0.016
e_checkFemale_1276>true;2023-04-03 14:43:28;?;0.00188442;0.029
e_checkFemale_666>true;2023-04-03 14:43:49;?;0.00077976;0.012
e_checkFemale_877>true;2023-04-03 14:44:10;?;0.00084474;0.013
e_checkFemale_901>true;2023-04-03 14:44:20;?;0.00214434;0.033
e_checkFemale_1232>true;2023-04-03 14:45:23;?;0.00084474;0.013
e_checkFemale_1025>true;2023-04-03 14:45:33;?;0.00090972;0.014
e_checkFemale_600>true;2023-04-03 14:46:27;?;0.00110466;0.017
e_checkFemale_1152>true;2023-04-03 14:46:37;?;0.00175446;0.027
e_checkFemale_1179>true;2023-04-03 14:46:58;?;0.00090972;0.014
e_checkFemale_1205>true;2023-04-03 14:47:29;?;0.00116964;0.018
e_checkFemale_838>true;2023-04-03 14:47:39;?;0.00071478;0.011
e_checkFemale_571>true;2023-04-03 14:47:50;?;0.00012996;0.002
e_checkFemale_1007>true;2023-04-03 14:48:00;?;0.0006498;0.01
e_checkFemale_1365>true;2023-04-03 14:48:11;?;0.00110466;0.017
e_checkFemale_931>true;2023-04-03 14:48:32;?;0.00116964;0.018
e_checkFemale_1139>true;2023-04-03 14:48:43;?;0.0006498;0.01
e_checkFemale_1239>true;2023-04-03 14:48:53;?;0.00149454;0.023
e_checkFemale_1162>true;2023-04-03 14:49:36;?;0.00142956;0.022
e_checkFemale_837>true;2023-04-03 14:49:46;?;0.00181944;0.028
e_checkFemale_1143>true;2023-04-03 14:49:57;?;0.00110466;0.017
e_checkFemale_1384>true;2023-04-03 14:50:17;?;0.00207936;0.032
e_checkFemale_867>true;2023-04-03 14:50:28;?;0.00123462;0.019
e_checkFemale_991>true;2023-04-03 14:50:38;?;0.00051984;0.008
e_checkFemale_620>true;2023-04-03 14:51:00;?;0.00201438;0.031
e_checkFemale_972>true;2023-04-03 14:51:10;?;0.00045486;0.007
e_checkFemale_1204>true;2023-04-03 14:51:31;?;0.0012996;0.02
e_checkFemale_826>true;2023-04-03 14:51:52;?;0.00116964;0.018
e_checkFemale_1013>true;2023-04-03 14:52:13;?;0.00116964;0.018
e_checkFemale_1282>true;2023-04-03 14:52:55;?;0.00136458;0.021
e_checkFemale_925>true;2023-04-03 14:53:27;?;0.00077976;0.012
e_checkFemale_1079>true;2023-04-03 14:53:48;?;0.0012996;0.02
e_checkFemale_1320>true;2023-04-03 14:54:08;?;0.00058482;0.009
e_checkFemale_1304>true;2023-04-03 14:54:19;?;0.00084474;0.013
e_checkFemale_1358>true;2023-04-03 14:54:50;?;0.0009747;0.015
e_checkFemale_918>true;2023-04-03 14:55:11;?;0.00175446;0.027
e_checkFemale_1141>true;2023-04-03 14:56:04;?;0.00090972;0.014
e_checkFemale_896>true;2023-04-03 14:57:18;?;0.0009747;0.015
e_checkFemale_1302>true;2023-04-03 14:57:28;?;0.0006498;0.01
e_checkFemale_1178>true;2023-04-03 14:57:59;?;0.0019494;0.03
e_checkFemale_779>true;2023-04-03 14:58:20;?;0.00123462;0.019
e_checkFemale_1308>true;2023-04-03 14:58:31;?;0.00181944;0.028
e_checkFemale_1246>true;2023-04-03 14:59:23;?;0.00155952;0.024
e_checkFemale_900>true;2023-04-03 14:59:34;?;0.00142956;0.022
e_checkFemale_671>true;2023-04-03 14:59:55;?;0.0022743;0.035
e_checkFemale_1112>true;2023-04-03 15:00:05;?;0.00201438;0.031
e_checkFemale_715>true;2023-04-03 15:00:15;?;0.00090972;0.014
e_checkFemale_1257>true;2023-04-03 15:00:26;?;0.00084474;0.013
e_checkFemale_1275>true;2023-04-03 15:00:36;?;0.00142956;0.022
e_checkFemale_1087>true;2023-04-03 15:01:18;?;0.00038988;0.006
e_checkFemale_1349>true;2023-04-03 15:01:39;?;0.00110466;0.017
e_checkFemale_1378>true;2023-04-03 15:01:49;?;0.00136458;0.021
e_checkFemale_1035>true;2023-04-03 15:02:00;?;0.0019494;0.03
e_checkFemale_1165>true;2023-04-03 15:02:20;?;0.00045486;0.007
e_checkFemale_461>true;2023-04-03 15:02:51;?;0.00103968;0.016
e_checkFemale_1217>true;2023-04-03 15:03:23;?;0.00214434;0.033
e_checkFemale_1175>true;2023-04-03 15:03:45;?;0.00181944;0.028
e_checkFemale_993>true;2023-04-03 15:04:05;?;0.0016245;0.025
e_checkFemale_1180>true;2023-04-03 15:04:27;?;0.00175446;0.027
e_checkFemale_893>true;2023-04-03 15:04:38;?;0.0012996;0.02
e_checkFemale_729>true;2023-04-03 15:04:48;?;0.00116964;0.018
e_checkFemale_1366>true;2023-04-03 15:05:09;?;0.00168948;0.026
e_checkFemale_767>true;2023-04-03 15:05:20;?;0.00103968;0.016
e_checkFemale_494>true;2023-04-03 15:05:30;?;0.00149454;0.023
e_checkFemale_1048>true;2023-04-03 15:05:41;?;0.00155952;0.024
e_checkFemale_1058>true;2023-04-03 15:05:51;?;0.0009747;0.015
e_checkFemale_673>true;2023-04-03 15:06:22;?;0.00168948;0.026
e_checkFemale_974>true;2023-04-03 15:06:32;?;0.00188442;0.029
e_checkFemale_985>true;2023-04-03 15:06:42;?;0.00116964;0.018
e_checkFemale_1250>true;2023-04-03 15:07:03;?;0.00058482;0.009
e_checkFemale_1409>true;2023-04-03 15:07:34;?;0.0;0.0
e_checkFemale_1185>true;2023-04-03 15:07:55;?;0.0016245;0.025
e_checkFemale_663>true;2023-04-03 15:08:26;?;0.00045486;0.007
e_checkFemale_1019>true;2023-04-03 15:08:37;?;0.0019494;0.03
e_checkFemale_1182>true;2023-04-03 15:08:47;?;0.00220932;0.034
e_checkFemale_880>true;2023-04-03 15:08:57;?;0.0012996;0.02
e_checkFemale_1115>true;2023-04-03 15:09:18;?;0.0009747;0.015
e_checkFemale_1405>true;2023-04-03 15:09:28;?;0.00077976;0.012
e_checkFemale_939>true;2023-04-03 15:09:39;?;0.00181944;0.028
e_checkFemale_1294>true;2023-04-03 15:10:20;?;0.00051984;0.008
e_checkFemale_1376>true;2023-04-03 15:10:41;?;0.00019494;0.003
e_checkFemale_1381>true;2023-04-03 15:11:02;?;0.00142956;0.022
e_checkFemale_627>true;2023-04-03 15:11:13;?;0.00201438;0.031
e_checkFemale_1134>true;2023-04-03 15:11:23;?;0.00201438;0.031
e_checkFemale_1258>true;2023-04-03 15:11:44;?;0.00051984;0.008
e_checkFemale_721>true;2023-04-03 15:12:04;?;0.0009747;0.015
e_checkFemale_1389>true;2023-04-03 15:12:35;?;0.00071478;0.011
e_checkFemale_1271>true;2023-04-03 15:12:56;?;0.00142956;0.022
e_checkFemale_959>true;2023-04-03 15:13:27;?;0.0012996;0.02
e_checkFemale_1335>true;2023-04-03 15:13:38;?;0.00181944;0.028
e_checkFemale_1046>true;2023-04-03 15:13:48;?;0.00045486;0.007
e_checkFemale_762>true;2023-04-03 15:14:09;?;0.00116964;0.018
e_checkFemale_604>true;2023-04-03 15:14:30;?;0.00136458;0.021
e_checkFemale_792>true;2023-04-03 15:15:22;?;0.00058482;0.009
e_checkFemale_1140>true;2023-04-03 15:15:53;?;0.00149454;0.023
e_checkFemale_975>true;2023-04-03 15:16:23;?;0.00188442;0.029
e_checkFemale_1186>true;2023-04-03 15:16:55;?;0.00090972;0.014
e_checkFemale_1373>true;2023-04-03 15:17:16;?;0.00110466;0.017
e_checkFemale_1375>true;2023-04-03 15:17:26;?;0.00175446;0.027
e_checkFemale_1017>true;2023-04-03 15:17:58;?;0.00168948;0.026
e_checkFemale_1167>true;2023-04-03 15:18:08;?;0.00084474;0.013
e_checkFemale_635>true;2023-04-03 15:18:29;?;0.00084474;0.013
e_checkFemale_961>true;2023-04-03 15:19:00;?;0.0;0.0
e_checkFemale_898>true;2023-04-03 15:19:31;?;0.00090972;0.014
e_checkFemale_1193>true;2023-04-03 15:19:42;?;0.00175446;0.027
e_checkFemale_482>true;2023-04-03 15:19:52;?;0.00116964;0.018
e_checkFemale_878>true;2023-04-03 15:20:02;?;0.0012996;0.02
e_checkFemale_842>true;2023-04-03 15:20:24;?;0.00207936;0.032
e_checkFemale_1050>true;2023-04-03 15:20:35;?;0.0003249;0.005
e_checkFemale_780>true;2023-04-03 15:20:45;?;0.0012996;0.02
e_checkFemale_904>true;2023-04-03 15:21:28;?;0.00103968;0.016
e_checkFemale_1106>true;2023-04-03 15:21:49;?;0.0019494;0.03
e_checkFemale_955>true;2023-04-03 15:21:59;?;0.00038988;0.006
e_checkFemale_1285>true;2023-04-03 15:22:10;?;0.00168948;0.026
e_checkFemale_1018>true;2023-04-03 15:22:20;?;0.00136458;0.021
e_checkFemale_1390>true;2023-04-03 15:22:31;?;0.0003249;0.005
e_checkFemale_773>true;2023-04-03 15:22:51;?;0.00181944;0.028
e_checkFemale_755>true;2023-04-03 15:23:02;?;0.0016245;0.025
e_checkFemale_1321>true;2023-04-03 15:23:33;?;0.0009747;0.015
e_checkFemale_1044>true;2023-04-03 15:23:44;?;0.00175446;0.027
e_checkFemale_1069>true;2023-04-03 15:23:54;?;0.00175446;0.027
e_checkFemale_1169>true;2023-04-03 15:24:04;?;0.00058482;0.009
e_checkFemale_1012>true;2023-04-03 15:24:15;?;0.00103968;0.016
e_checkFemale_612>true;2023-04-03 15:24:37;?;0.0012996;0.02
e_checkFemale_1340>true;2023-04-03 15:24:57;?;0.00090972;0.014
e_checkFemale_1338>true;2023-04-03 15:25:28;?;0.0006498;0.01
e_checkFemale_1401>true;2023-04-03 15:25:39;?;0.00188442;0.029
e_checkFemale_977>true;2023-04-03 15:25:49;?;0.00116964;0.018
e_checkFemale_670>true;2023-04-03 15:26:31;?;0.0;0.0
e_checkFemale_1111>true;2023-04-03 15:26:42;?;0.00168948;0.026
e_checkFemale_413>true;2023-04-03 15:27:03;?;0.00051984;0.008
e_checkFemale_933>true;2023-04-03 15:27:13;?;0.00045486;0.007
e_checkFemale_702>true;2023-04-03 15:27:24;?;0.00110466;0.017
e_checkFemale_1145>true;2023-04-03 15:27:45;?;0.0009747;0.015
e_checkFemale_1317>true;2023-04-03 15:27:55;?;0.00077976;0.012
e_checkFemale_982>true;2023-04-03 15:28:06;?;0.00103968;0.016
e_checkFemale_610>true;2023-04-03 15:28:16;?;0.00201438;0.031
e_checkFemale_1326>true;2023-04-03 15:28:59;?;0.00123462;0.019
e_checkFemale_1343>true;2023-04-03 15:29:09;?;0.0006498;0.01
e_checkFemale_707>true;2023-04-03 15:29:51;?;0.0016245;0.025
e_checkFemale_1267>true;2023-04-03 15:30:01;?;0.00058482;0.009
e_checkFemale_1189>true;2023-04-03 15:30:22;?;0.00084474;0.013
e_checkFemale_1157>true;2023-04-03 15:30:33;?;0.00155952;0.024
e_checkFemale_1300>true;2023-04-03 15:30:53;?;0.0003249;0.005
e_checkFemale_711>true;2023-04-03 15:31:14;?;0.00136458;0.021
e_checkFemale_1146>true;2023-04-03 15:31:24;?;0.00214434;0.033
e_checkFemale_1203>true;2023-04-03 15:31:34;?;0.00123462;0.019
e_checkFemale_1043>true;2023-04-03 15:31:45;?;0.00188442;0.029
e_checkFemale_831>true;2023-04-03 15:31:56;?;0.0003249;0.005
e_checkFemale_1024>true;2023-04-03 15:32:06;?;0.0019494;0.03
e_checkFemale_954>true;2023-04-03 15:32:17;?;0.00136458;0.021
e_checkFemale_1084>true;2023-04-03 15:32:27;?;0.00142956;0.022
e_checkFemale_1325>true;2023-04-03 15:32:48;?;0.00181944;0.028
e_checkFemale_908>true;2023-04-03 15:33:09;?;0.0009747;0.015
e_checkFemale_1382>true;2023-04-03 15:33:19;?;0.00175446;0.027
e_checkFemale_1318>true;2023-04-03 15:34:02;?;0.00103968;0.016
e_checkFemale_784>true;2023-04-03 15:34:34;?;0.00116964;0.018
e_checkFemale_1132>true;2023-04-03 15:34:44;?;0.00233928;0.036
e_checkFemale_1191>true;2023-04-03 15:34:55;?;0.0016245;0.025
e_checkFemale_1001>true;2023-04-03 15:35:15;?;0.00149454;0.023
e_checkFemale_1020>true;2023-04-03 15:35:26;?;0.00084474;0.013
e_checkFemale_1251>true;2023-04-03 15:35:36;?;0.00090972;0.014
e_checkFemale_846>true;2023-04-03 15:35:47;?;0.00110466;0.017
e_checkFemale_1163>true;2023-04-03 15:36:18;?;0.00201438;0.031
e_checkFemale_1171>true;2023-04-03 15:36:28;?;0.00019494;0.003
e_checkFemale_1135>true;2023-04-03 15:36:49;?;0.0025992;0.04
e_checkFemale_1231>true;2023-04-03 15:37:20;?;0.0016245;0.025
e_checkFemale_1336>true;2023-04-03 15:37:41;?;0.00214434;0.033
e_checkFemale_695>true;2023-04-03 15:38:02;?;0.00181944;0.028
e_checkFemale_748>true;2023-04-03 15:38:12;?;0.00175446;0.027
e_checkFemale_1274>true;2023-04-03 15:38:22;?;0.00058482;0.009
e_checkFemale_971>true;2023-04-03 15:38:54;?;0.00123462;0.019
e_checkFemale_1407>true;2023-04-03 15:39:26;?;0.00084474;0.013
e_checkFemale_699>true;2023-04-03 15:39:47;?;0.00155952;0.024
e_checkFemale_1395>true;2023-04-03 15:39:57;?;0.00110466;0.017
e_checkFemale_1255>true;2023-04-03 15:40:28;?;0.00175446;0.027
e_checkFemale_1319>true;2023-04-03 15:40:39;?;0.00071478;0.011
e_checkFemale_1133>true;2023-04-03 15:41:00;?;0.0006498;0.01
e_checkFemale_1005>true;2023-04-03 15:41:10;?;0.00110466;0.017
e_checkFemale_1129>true;2023-04-03 15:41:20;?;0.00012996;0.002
e_checkFemale_1230>true;2023-04-03 15:41:52;?;0.00077976;0.012
e_checkFemale_424>true;2023-04-03 15:42:02;?;0.00012996;0.002
e_checkFemale_1170>true;2023-04-03 15:42:13;?;0.00155952;0.024
e_checkFemale_995>true;2023-04-03 15:42:34;?;0.00142956;0.022
e_checkFemale_1190>true;2023-04-03 15:42:44;?;0.0;0.0
e_checkFemale_1138>true;2023-04-03 15:42:54;?;0.0019494;0.03
e_checkFemale_1166>true;2023-04-03 15:43:04;?;0.0019494;0.03
e_checkFemale_1148>true;2023-04-03 15:43:25;?;0.00077976;0.012
e_checkFemale_983>true;2023-04-03 15:43:36;?;0.00051984;0.008
e_checkFemale_714>true;2023-04-03 15:43:46;?;0.00025992;0.004
e_checkFemale_1225>true;2023-04-03 15:44:07;?;0.00116964;0.018
e_checkFemale_1290>true;2023-04-03 15:44:18;?;0.00084474;0.013
e_checkFemale_1311>true;2023-04-03 15:44:59;?;0.00233928;0.036
e_checkFemale_1068>true;2023-04-03 15:45:10;?;0.0016245;0.025
e_checkFemale_899>true;2023-04-03 15:45:20;?;0.00077976;0.012
e_checkFemale_998>true;2023-04-03 15:45:41;?;0.00084474;0.013
e_checkFemale_746>true;2023-04-03 15:46:02;?;0.00077976;0.012
e_checkFemale_1329>true;2023-04-03 15:46:55;?;0.0016245;0.025
e_checkFemale_799>true;2023-04-03 15:47:36;?;0.00110466;0.017
e_checkFemale_517>true;2023-04-03 15:47:47;?;0.00168948;0.026
e_checkFemale_1224>true;2023-04-03 15:48:08;?;0.00207936;0.032
e_checkFemale_788>true;2023-04-03 15:48:19;?;0.0012996;0.02
e_checkFemale_1042>true;2023-04-03 15:48:40;?;0.0003249;0.005
e_checkFemale_1091>true;2023-04-03 15:49:01;?;0.00201438;0.031
e_checkFemale_845>true;2023-04-03 15:49:21;?;0.00103968;0.016
e_checkFemale_989>true;2023-04-03 15:49:53;?;0.00110466;0.017
e_checkFemale_1352>true;2023-04-03 15:50:04;?;0.00142956;0.022
e_checkFemale_1491>true;2023-04-04 08:46:17;?;0.0019494;0.03
e_checkFemale_1420>true;2023-04-04 08:46:40;?;0.00201438;0.031
e_checkFemale_1465>true;2023-04-04 08:47:01;?;0.00103968;0.016
e_checkFemale_1565>true;2023-04-04 08:47:25;?;0.0012996;0.02
e_checkFemale_1548>true;2023-04-04 08:47:47;?;0.0003249;0.005
e_checkFemale_1456>true;2023-04-04 08:48:09;?;0.00103968;0.016
e_checkFemale_1568>true;2023-04-04 08:48:31;?;0.00188442;0.029
e_checkFemale_1593>true;2023-04-04 08:48:54;?;0.00207936;0.032
e_checkFemale_1482>true;2023-04-04 08:49:17;?;0.0012996;0.02
e_checkFemale_1563>true;2023-04-04 08:49:39;?;0.0019494;0.03
e_checkFemale_1562>true;2023-04-04 08:50:02;?;0.00168948;0.026
e_checkFemale_1502>true;2023-04-04 08:50:24;?;0.0003249;0.005
e_checkFemale_1478>true;2023-04-04 08:50:46;?;0.00175446;0.027
e_checkFemale_1461>true;2023-04-04 08:51:09;?;0.00168948;0.026
e_checkFemale_1591>true;2023-04-04 08:51:32;?;0.00051984;0.008
e_checkFemale_1564>true;2023-04-04 08:51:53;?;0.00142956;0.022
e_checkFemale_1438>true;2023-04-04 08:52:16;?;0.0012996;0.02
e_checkFemale_1536>true;2023-04-04 08:52:40;?;0.0012996;0.02
e_checkFemale_1590>true;2023-04-04 08:53:02;?;0.0009747;0.015
e_checkFemale_1493>true;2023-04-04 08:53:25;?;0.0009747;0.015
e_checkFemale_1445>true;2023-04-04 08:53:47;?;0.00175446;0.027
e_checkFemale_1602>true;2023-04-04 08:54:09;?;0.00136458;0.021
e_checkFemale_1442>true;2023-04-04 08:54:30;?;0.00207936;0.032
